symbol,direction,entry_time,entry_price,exit_time,exit_price,result,r_multiple,costs
FLOKIUSDT,LONG,1709956800000,0.00025277,1722819600000,0.00010794742624796383,LOSS,-1.0022418787328957,3.246746481379249e-07
FLOKIUSDT,SHORT,1738497600000,0.00011571,1743963300000,4.9999287004292775e-05,WIN,1.9954611596994543,1.4912521616125302e-07
FLOKIUSDT,SHORT,1744012800000,4.667e-05,1744467300000,5.844941443410676e-05,LOSS,-1.0080317938894856,9.460982887357767e-08
FLOKIUSDT,SHORT,1750550400000,6.681e-05,1751235300000,7.747351236628869e-05,LOSS,-1.0121777224399955,1.2985729383212369e-07
FLOKIUSDT,SHORT,1762977600000,5.86e-05,1764603000000,4.1976279197064454e-05,WIN,1.9891101002469664,9.051532653319298e-08
FLOKIUSDT,SHORT,1764604800000,4.269e-05,1764799200000,4.9723430874602346e-05,LOSS,-1.0118254513275518,8.317349447331025e-08
FLOKIUSDT,SHORT,1765123200000,4.617e-05,1765204200000,4.8219262591191406e-05,LOSS,-1.0414542999758716,8.495074618458021e-08
FLOKIUSDT,SHORT,1766505600000,3.978e-05,1766979900000,4.181698497652672e-05,LOSS,-1.0360521529231306,7.34376938758607e-08
FLOKIUSDT,SHORT,1769313600000,4.26e-05,1769370300000,3.9639186828777856e-05,WIN,1.9500038187463824,7.401467598326044e-08
FLOKIUSDT,SHORT,1769688000000,4.035e-05,1769869800000,3.52745899831527e-05,WIN,1.973180052182225,6.80611159028286e-08
FLOKIUSDT,SHORT,1769961600000,3.4e-05,1784394900000,2.101067755095282e-05,WIN,1.9923772757007823,4.9507011931362947e-08
FLOKIUSDT,SHORT,1784404800000,2.101e-05,1784802600000,2.1831504085975688e-05,LOSS,-1.0469352723089629,3.855751797819461e-08
FLOKIUSDT,SHORT,1784836800000,2.11e-05,1784995200000,2.2052124045775945e-05,LOSS,-1.0407899603400481,3.883710206600681e-08
FLOKIUSDT,SHORT,1785412800000,2.03e-05,,,UNRESOLVED,0.0,0.0
TAOUSDT,SHORT,1718683200000,272.7,1718802900000,314.00600362969493,LOSS,-1.0127837025629804,0.5280436644674111
TAOUSDT,SHORT,1718985600000,287.2,1719966600000,235.70796243905608,WIN,1.9817211790374138,0.4706068677876303
TAOUSDT,SHORT,1725408000000,247.6,1726007400000,292.14403482302043,LOSS,-1.0109055801091595,0.485778540147642
TAOUSDT,LONG,1728244800000,577.1,1728261900000,658.7799552298808,WIN,1.9727650285658107,1.1122756237158313
TAOUSDT,LONG,1732723200000,584.1,1733778000000,488.66896008504233,LOSS,-1.0101173701045791,0.9655111502844989
TAOUSDT,SHORT,1738555200000,291.3,1740122100000,486.34422089607904,LOSS,-1.003588513437799,0.6999188076506186
TAOUSDT,SHORT,1741536000000,255.7,1743965100000,185.4164553124437,WIN,1.9887031664428123,0.3969907530722452
TAOUSDT,SHORT,1743984000000,183.7,1744221600000,224.98361433109915,LOSS,-1.008909673137406,0.3678235096208269
TAOUSDT,SHORT,1766088000000,218.7,1773982800000,306.28126483641915,LOSS,-1.005394996926434,0.4725006546056818
TAOUSDT,SHORT,1780387200000,249.1,1780440300000,225.9645680406202,WIN,1.9630390748786688,0.4275534841501454
TAOUSDT,SHORT,1780444800000,226.0,1781360100000,261.4287220452889,LOSS,-1.0123824092504485,0.4386929355851521
TAOUSDT,SHORT,1782820800000,203.5,1782992700000,213.10806005917001,LOSS,-1.0390244412874354,0.37494917566523256
TAOUSDT,SHORT,1784001600000,199.3,,,UNRESOLVED,0.0,0.0
PEPEUSDT,LONG,1709308800000,3.68e-06,1709513100000,6.109211780054694e-06,WIN,1.9927467791552573,8.809804759693065e-09
PEPEUSDT,LONG,1713758400000,6.24e-06,1713884400000,7.827265795820891e-06,WIN,1.9840477608773393,1.2660221763078552e-08
PEPEUSDT,LONG,1713888000000,7.65e-06,1716295500000,1.2112550182010878e-05,WIN,1.992029040827163,1.778540265377248e-08
PEPEUSDT,LONG,1716307200000,1.222e-05,1720135800000,8.893383629965256e-06,LOSS,-1.0057123240183063,1.9002710590240545e-08
PEPEUSDT,LONG,1727568000000,1.138e-05,1727794800000,1.0334244134723728e-05,LOSS,-1.0186879457446412,1.9543028872423184e-08
PEPEUSDT,LONG,1733716800000,2.621e-05,1733778000000,2.3501392179846924e-05,LOSS,-1.016518003954111,4.474079468342444e-08
PEPEUSDT,SHORT,1744012800000,5.89e-06,1744468200000,7.286638313308038e-06,LOSS,-1.0084912848921845,1.1859253809638499e-08
PEPEUSDT,SHORT,1750982400000,9.16e-06,1751235300000,1.0327334145475755e-05,LOSS,-1.0150246904587965,1.7538834197756877e-08
PEPEUSDT,LONG,1752753600000,1.361e-05,1752870600000,1.2770286999169201e-05,LOSS,-1.028274453555394,2.374242624185092e-08
PEPEUSDT,LONG,1753027200000,1.421e-05,1753290900000,1.2594321795180346e-05,LOSS,-1.0149313227592835,2.4124212751301985e-08
PEPEUSDT,SHORT,1763164800000,4.9e-06,1767372300000,6.099182902101125e-06,LOSS,-1.0082552081347433,9.89950444847028e-09
PEPEUSDT,SHORT,1769702400000,4.68e-06,1770304500000,3.6749271751746033e-06,WIN,1.9850374355820488,7.519233443091115e-09
PEPEUSDT,SHORT,1770336000000,3.43e-06,1771087500000,4.422611124345255e-06,LOSS,-1.0071201584999336,7.067548534135505e-09
PEPEUSDT,SHORT,1779940800000,3.39e-06,1780538400000,2.8845829062285036e-06,WIN,1.9776540065550694,5.647023532186885e-09
PEPEUSDT,SHORT,1780560000000,3e-06,1782395100000,2.385778788902477e-06,WIN,1.984217158319529,4.847078065769708e-09
PEPEUSDT,SHORT,1782892800000,2.27e-06,1782998100000,2.452164097446256e-06,LOSS,-1.023330525499267,4.249984120520847e-09
ORDIUSDT,LONG,1703851200000,77.244,1704683700000,63.9706185060399,LOSS,-1.0095752398429558,0.12709581133172065
ORDIUSDT,LONG,1707897600000,69.286,1708442100000,65.09260127485251,LOSS,-1.0288409444830113,0.12094157982710918
ORDIUSDT,LONG,1709510400000,81.816,1709667900000,69.21762447866581,LOSS,-1.0107897070916572,0.13593278170589862
ORDIUSDT,LONG,1709956800000,79.199,1710117900000,71.96409326405106,LOSS,-1.0188044208286737,0.13604823091899032
ORDIUSDT,LONG,1710288000000,83.175,1710472500000,72.49482726088307,LOSS,-1.013118231698274,0.1401049805693262
ORDIUSDT,SHORT,1715126400000,37.67,1715959800000,41.22578352265174,LOSS,-1.0199694148630656,0.071006916327085
ORDIUSDT,SHORT,1722816000000,27.66,1722838500000,22.00386760395416,WIN,1.9841954372750106,0.0446963496170758
ORDIUSDT,SHORT,1725652800000,27.92,1725916500000,29.907611704772204,LOSS,-1.0261848166478764,0.05204524805663313
ORDIUSDT,SHORT,1744142400000,6.18,1744218900000,6.777916451175801,LOSS,-1.0195048060082876,0.01166224438934782
ORDIUSDT,SHORT,1750521600000,7.025,1751235300000,7.857372049461348,LOSS,-1.01609172404046,0.013394301318924273
ORDIUSDT,SHORT,1760803200000,4.998,1760871600000,5.215747699266822,LOSS,-1.0422159063440424,0.009192416478878862
ORDIUSDT,SHORT,1764432000000,4.04,1765226700000,4.3606723114334915,LOSS,-1.0235775554832096,0.007560669214752236
ORDIUSDT,SHORT,1769371200000,3.718,1769878800000,2.895807382226705,WIN,1.9855210030428145,0.005952262205479952
ORDIUSDT,SHORT,1769961600000,3.088,1776304800000,3.8449524719480883,LOSS,-1.0082433294645152,0.006239808615247311
ORDIUSDT,SHORT,1780444800000,3.358,1782750600000,4.208399919634774,LOSS,-1.0080079146886316,0.006809930007654397
LDOUSDT,LONG,1660176000000,2.71,1660890600000,2.0531861900924966,LOSS,-1.0065269622367539,0.004286998933844655
LDOUSDT,SHORT,1669492800000,1.09,1669773600000,1.1476666581132051,LOSS,-1.034923326433795,0.002013911525633509
LDOUSDT,LONG,1676649600000,3.089,1677963600000,2.4912314775946838,LOSS,-1.008401793830378,0.005022327883539179
LDOUSDT,SHORT,1694347200000,1.484,1694829600000,1.5519940837057018,LOSS,-1.0401859709732766,0.0027324082741518735
LDOUSDT,LONG,1700438400000,2.373,1702260000000,2.1869312031896286,LOSS,-1.0220562252617351,0.004103975296629592
LDOUSDT,LONG,1703894400000,2.923,1704283200000,2.510167466724163,LOSS,-1.0118448351145115,0.004889933286558346
LDOUSDT,LONG,1704283200000,3.163,1704283200000,2.775625529514288,LOSS,-1.013797606343947,0.005344840451456778
LDOUSDT,LONG,1704369600000,3.281,1704680100000,2.830228582281567,LOSS,-1.0122017405322097,0.005500195878336611
LDOUSDT,LONG,1704844800000,3.639,1705607100000,2.962235610171261,LOSS,-1.008778900739052,0.005941247402031613
LDOUSDT,LONG,1707825600000,3.151,1709667900000,2.7880363301331794,LOSS,-1.0147265573213284,0.005345205289853439
LDOUSDT,SHORT,1720152000000,1.448,1721086200000,1.823144552767734,LOSS,-1.0078479218335448,0.0029441051264013085
LDOUSDT,SHORT,1722830400000,1.037,1727454600000,1.3894177870234312,LOSS,-1.0061967544553394,0.002183846491878305
LDOUSDT,LONG,1734307200000,2.382,1734452100000,2.082150319514568,LOSS,-1.0133993648117108,0.004017795257499235
LDOUSDT,LONG,1737907200000,2.165,1737962100000,1.87508961328964,LOSS,-1.0125422847911636,0.003636138634037722
LDOUSDT,LONG,1738324800000,2.283,1738545300000,1.7371527565252773,LOSS,-1.0066286798982225,0.0036182466503210664
LDOUSDT,SHORT,1741521600000,1.028,1743971400000,0.6916714471511272,WIN,1.990796873928092,0.00154763703672528
LDOUSDT,SHORT,1744012800000,0.644,1745594100000,0.8646962972202109,LOSS,-1.006152666917663,0.0013578708067575052
LDOUSDT,SHORT,1750550400000,0.68,1752166800000,0.8053945621174602,LOSS,-1.010661388837307,0.00133688018481809
LDOUSDT,SHORT,1760630400000,0.8889,1769870700000,0.41939673742530825,WIN,1.9949846007179008,0.001177373163030182
LDOUSDT,SHORT,1769932800000,0.4214,1772261100000,0.2847411775875339,WIN,1.9906994701572043,0.0006354997280642316
LDOUSDT,SHORT,1772265600000,0.2882,1772639100000,0.32453198132393124,LOSS,-1.0151785294798803,0.000551466049587751
LDOUSDT,SHORT,1772899200000,0.2891,1773648000000,0.3250662214487615,LOSS,-1.0153687757646594,0.0005527567925480981
LDOUSDT,SHORT,1780416000000,0.3045,1782395100000,0.23441979057731377,WIN,1.9861583234561324,0.0004850137954776623
ETHUSDT,LONG,1732377600000,3460.33,1733398200000,3942.3277094151026,WIN,1.9723554887967578,6.66229553893146
ETHUSDT,LONG,1733500800000,3993.02,1733778000000,3627.7089325713487,LOSS,-1.0187750378049172,6.858729101527615
ETHUSDT,LONG,1734019200000,3957.67,1734630300000,3472.7436446333713,LOSS,-1.013790690465534,6.687469265440711
ETHUSDT,LONG,1736179200000,3714.45,1736261100000,3586.224924977154,LOSS,-1.0512429653585562,6.570633077493966
ETHUSDT,SHORT,1741536000000,2097.03,1741653900000,1761.990222841257,WIN,1.9792678277065827,3.473051192601588
ETHUSDT,SHORT,1742313600000,1881.02,1742380200000,1969.9570517664988,LOSS,-1.0389702274266934,3.465897134000059
ETHUSDT,SHORT,1744128000000,1531.77,1744221600000,1649.3381681959636,LOSS,-1.0243520070861172,2.863020865009929
ETHUSDT,LONG,1752091200000,2765.01,1752687900000,3316.6889588515533,WIN,1.9801572322476517,5.473418727174362
ETHUSDT,LONG,1752696000000,3384.23,1754928000000,4357.627925253933,WIN,1.9856842155250636,6.96747745314326
ETHUSDT,LONG,1757736000000,4756.81,1758507300000,4315.412981211548,LOSS,-1.0184982875165431,8.165088962493826
ETHUSDT,SHORT,1764604800000,2745.72,1764742500000,3080.8160984992587,LOSS,-1.0156490915034642,5.243949507868763
ETHUSDT,SHORT,1766088000000,2781.93,1766406600000,3067.9766400689123,LOSS,-1.0184059955541578,5.264973185390147
ETHUSDT,SHORT,1769371200000,2812.96,1769531400000,2990.5966131704104,LOSS,-1.0294040535109996,5.223236479175483
ETHUSDT,SHORT,1769760000000,2740.16,1770290100000,2065.3820318481175,WIN,1.9871814046184282,4.324852873069062
ETHUSDT,SHORT,1770292800000,2079.98,1776122100000,2388.956349531642,LOSS,-1.013017515793506,4.0221045098479635
ETHUSDT,SHORT,1779940800000,1981.55,1780538400000,1717.4323658859169,WIN,1.9747912984535343,3.329031305770286
ETHUSDT,SHORT,1780545600000,1809.24,1780668000000,1594.1236477492555,WIN,1.9715225344084173,3.0629842597036827
ETHUSDT,SHORT,1780747200000,1558.89,1784119500000,1921.3985000031582,LOSS,-1.008640713670646,3.132332151702599
XRPUSDT,SHORT,1641427200000,0.7726,1642801500000,0.6208296576392747,WIN,1.983474289926472,0.0012540563378067304
XRPUSDT,SHORT,1642838400000,0.5997,1644222600000,0.7740158827265899,LOSS,-1.0070927510350256,0.0012363791576304184
XRPUSDT,SHORT,1645502400000,0.6791,1647043200000,0.8181658343977772,LOSS,-1.0096901375521923,0.0013475670641248383
XRPUSDT,SHORT,1650643200000,0.7176,1651257900000,0.6004567651417498,WIN,1.9797473979369624,0.0011862276599805405
XRPUSDT,SHORT,1651262400000,0.606,1652121000000,0.4871920906974049,WIN,1.9834379861438358,0.0009838491200457322
XRPUSDT,SHORT,1652256000000,0.4998,1652301900000,0.4015860724092666,WIN,1.9834803913806758,0.0008112278223827846
XRPUSDT,SHORT,1662523200000,0.3183,1662689700000,0.34622998575519415,LOSS,-1.0214136368854247,0.0005980825731768148
XRPUSDT,SHORT,1668369600000,0.3434,1669320000000,0.40458160669620485,LOSS,-1.0110032364087895,0.0006731956823479227
XRPUSDT,SHORT,1670817600000,0.374,1670938200000,0.38989348797342044,LOSS,-1.0432571704224642,0.0006875073178736341
XRPUSDT,LONG,1680004800000,0.497,1682539200000,0.4333452411409783,LOSS,-1.0131541374594324,0.0008373234479785996
XRPUSDT,LONG,1685318400000,0.482,1685462400000,0.5218064552943341,WIN,1.9546094802064724,0.0009034178484738226
XRPUSDT,LONG,1685505600000,0.5274,1685980800000,0.4886763066581335,LOSS,-1.02361542357692,0.0009144764207309267
XRPUSDT,LONG,1689681600000,0.7487,1689795000000,0.8530871650830215,WIN,1.972379984263485,0.0014415875711416143
XRPUSDT,LONG,1689796800000,0.8346,1690049700000,0.7520748542240532,LOSS,-1.0173041060443295,0.0014280238738307444
XRPUSDT,LONG,1698667200000,0.5626,1698750000000,0.614955816075246,WIN,1.9595158726288895,0.0010597897633043488
XRPUSDT,LONG,1698868800000,0.6088,1699230600000,0.6807104444540351,WIN,1.9677224907527446,0.0011605450179196786
XRPUSDT,LONG,1699272000000,0.7025,1699987500000,0.6003897260265638,LOSS,-1.0114838706219087,0.0011726211754785887
XRPUSDT,LONG,1701662400000,0.6277,1701687600000,0.6138125722178924,LOSS,-1.0804586788866133,0.0011173640924816274
XRPUSDT,LONG,1701936000000,0.6481,1702260000000,0.6041222547079047,LOSS,-1.0256267986751149,0.0011270088247860022
XRPUSDT,LONG,1727524800000,0.6169,1727802900000,0.5791458364511269,LOSS,-1.0285120554252307,0.001076448803638691
XRPUSDT,LONG,1731513600000,0.7125,1731679200000,0.8916996808502359,WIN,1.983886758436411,0.0014437438728289453
XRPUSDT,LONG,1731686400000,0.8659,1732239000000,1.3678481163097578,WIN,1.991990116708337,0.002010272915055511
XRPUSDT,LONG,1732276800000,1.4658,1733096700000,2.341820968045801,WIN,1.9921767085673947,0.0034266836670474587
XRPUSDT,LONG,1733097600000,2.2937,1737031500000,3.290631041436149,WIN,1.9899176606160356,0.005025698551084146
XRPUSDT,LONG,1746921600000,2.4711,1747636200000,2.2969533540918246,LOSS,-1.0246417771966432,0.004291282848011974
XRPUSDT,LONG,1752422400000,2.8381,1752743700000,3.272681055100805,WIN,1.974690033222439,0.005499616033379395
XRPUSDT,LONG,1752782400000,3.3057,1754159400000,2.752919845936741,LOSS,-1.0098644431738215,0.005452868417373358
XRPUSDT,LONG,1758153600000,3.0841,1758501000000,2.940728255307895,LOSS,-1.0378203816642555,0.005422374104125605
XRPUSDT,SHORT,1763568000000,2.0859,1764015300000,2.270193610674849,LOSS,-1.0212732340202844,0.003920521108329245
XRPUSDT,SHORT,1764604800000,2.0073,1767637800000,2.2368952677488565,LOSS,-1.016637196826747,0.003819821660027367
XRPUSDT,SHORT,1768809600000,1.9632,1769736600000,1.7212897719525544,WIN,1.972584934175986,0.003315992412711466
XRPUSDT,SHORT,1769745600000,1.7477,1770303600000,1.3174935222499031,WIN,1.987175515612149,0.0027585881287292557
XRPUSDT,SHORT,1770825600000,1.3541,1771093800000,1.4856978731172097,LOSS,-1.0194216239581904,0.002555844405380092
XRPUSDT,SHORT,1771920000000,1.3266,1772031600000,1.4394917025549494,LOSS,-1.0220521531192968,0.0024895051106398475
XRPUSDT,SHORT,1772913600000,1.3504,1773109800000,1.3874391620420825,LOSS,-1.0665258747179698,0.0024640626536701626
XRPUSDT,SHORT,1775131200000,1.3002,1775603700000,1.3791981298767237,LOSS,-1.0305257114349151,0.0024114741165148085
XRPUSDT,SHORT,1780329600000,1.2822,1780632000000,1.1313654051280086,WIN,1.9711978714228044,0.0021721786976961477
XRPUSDT,SHORT,1780632000000,1.1347,1781521200000,1.2003394430863379,LOSS,-1.0320165517538282,0.0021015486266662
ONDOUSDT,SHORT,1750550400000,0.6941,1750717800000,0.7922331642456837,LOSS,-1.0136316757411883,0.0013377194744539356
ONDOUSDT,LONG,1753228800000,1.1431,1753290900000,0.9985992032204657,LOSS,-1.0133394294427214,0.0019275581830576205
ONDOUSDT,LONG,1757764800000,1.1192,1757781000000,1.0746404896813255,LOSS,-1.0443107506903562,0.001974465352615133
ONDOUSDT,SHORT,1763064000000,0.5998,1763710200000,0.45284443101510796,WIN,1.987106979295257,0.000947350596799762
ONDOUSDT,SHORT,1763712000000,0.4692,1770288300000,0.2552,WIN,2.3449719078304176,0.0006519171999999906
ONDOUSDT,SHORT,1770321600000,0.2331,1777872600000,0.30315899974885824,LOSS,-1.006889152190355,0.0004826471115739195
ONDOUSDT,SHORT,1782820800000,0.309,1782941400000,0.3266836291951355,LOSS,-1.0323530196594948,0.0005721188030014361
ONDOUSDT,SHORT,1784001600000,0.3062,1784120400000,0.33410619050024726,LOSS,-1.0206506564442455,0.0005762811526882732
SOLUSDT,LONG,1727496000000,158.65,1727737200000,153.61640188989847,LOSS,-1.0558329771811776,0.2810407684205174
SOLUSDT,LONG,1729612800000,167.78,1729898100000,161.14184954456073,LOSS,-1.0445954026211655,0.2960309922201869
SOLUSDT,LONG,1731067200000,203.06,1740409200000,152.58310738772843,LOSS,-1.006341295501016,0.3200888920274707
SOLUSDT,SHORT,1741622400000,121.96,1742816700000,142.58928025691998,LOSS,-1.0115417733979057,0.23809847808726303
SOLUSDT,SHORT,1743998400000,103.27,1744432200000,123.06524100239285,LOSS,-1.0102906388422201,0.2037056759503315
SOLUSDT,SHORT,1750550400000,135.43,1750716000000,144.37468861487568,LOSS,-1.0281536920438217,0.2518260086910882
SOLUSDT,LONG,1755144000000,207.94,1755174600000,191.4800855803521,LOSS,-1.0218398079017996,0.35948136900517014
SOLUSDT,LONG,1756008000000,209.05,1760130900000,174.7612530155108,LOSS,-1.0100743542952915,0.3454369854633512
SOLUSDT,SHORT,1763064000000,142.73,1769868900000,109.15621993664698,WIN,1.9864959570975216,0.2266908831869472
SOLUSDT,SHORT,1769889600000,101.78,1780674300000,63.856668554863234,WIN,1.9921385906062217,0.14906541703308562
SOLUSDT,SHORT,1780675200000,64.24,1782915300000,76.84569425113294,LOSS,-1.010073197353128,0.12697964596485534
STXUSDT,SHORT,1645473600000,1.201,1645680600000,0.9972526764143517,WIN,1.9805799985541752,0.0019783866593081068
STXUSDT,SHORT,1651824000000,0.854,1652303700000,0.5250223643560418,WIN,1.992455083884569,0.0012410543323932433
STXUSDT,SHORT,1652328000000,0.513,1676851200000,0.7430302949143496,LOSS,-1.0049144538631434,0.0011304732714818577
STXUSDT,LONG,1677643200000,0.9596,1677905100000,0.8109220260331904,LOSS,-1.0107177917246857,0.0015934995590245193
STXUSDT,LONG,1679097600000,1.173,1680743700000,0.8363070153708284,LOSS,-1.005371194931259,0.001808443652430658
STXUSDT,SHORT,1692316800000,0.4646,1697775300000,0.6014509112063205,LOSS,-1.0070110836808484,0.0009594731902678455
STXUSDT,LONG,1701446400000,0.7314,1701649800000,0.8667755481365855,WIN,1.9787505064539137,0.001438330918213132
STXUSDT,LONG,1701691200000,0.8783,1701704700000,1.0713036284805324,WIN,1.9818179100701845,0.0017546046649067615
STXUSDT,LONG,1701777600000,1.1682,1704758400000,2.042728104439343,WIN,1.9933914979433924,0.00288966038837446
STXUSDT,LONG,1704787200000,2.0308,1705599900000,1.5034036296724287,LOSS,-1.0060313057217356,0.0031808887459792157
STXUSDT,LONG,1707451200000,1.8309,1707953400000,2.5511894145249547,WIN,1.9890495783065467,0.003943736415189192
STXUSDT,LONG,1707955200000,2.5645,1711089900000,3.6237000702625775,WIN,1.9894841996718493,0.005569168223222176
STXUSDT,LONG,1711180800000,3.5075,1712103300000,3.2430499076976727,LOSS,-1.0229742699427764,0.006075547806945802
STXUSDT,SHORT,1722787200000,1.351,1724435100000,1.7790494669163859,LOSS,-1.0065813190947583,0.0028171301301179175
STXUSDT,SHORT,1725652800000,1.355,1725899400000,1.5112628298633912,LOSS,-1.0165085183834053,0.002579667799442742
STXUSDT,LONG,1732838400000,2.318,1733129100000,2.1450646927173698,LOSS,-1.0232271412565992,0.004016792810507042
STXUSDT,LONG,1733270400000,2.508,1733778000000,2.115582590892962,LOSS,-1.0106042767693577,0.004161302815285262
STXUSDT,SHORT,1740470400000,0.735,1746675900000,0.9374825867583753,LOSS,-1.0074340951915834,0.001505274824599806
STXUSDT,SHORT,1749211200000,0.656,1752244200000,0.7735319114768611,LOSS,-1.0109468331667926,0.0012866022267114252
STXUSDT,SHORT,1756497600000,0.62,1757551500000,0.6684375165020423,LOSS,-1.0239401921505649,0.0011596034523550514
STXUSDT,SHORT,1758801600000,0.575,1759368600000,0.6118550091782711,LOSS,-1.028983221089307,0.0010681768792622712
STXUSDT,SHORT,1763697600000,0.3285,1765809900000,0.27184036339640016,WIN,1.9809283988561601,0.0005402949951293853
STXUSDT,SHORT,1766505600000,0.2423,1766806200000,0.25814847220440285,LOSS,-1.028419571859631,0.0004504067946783895
STXUSDT,SHORT,1769875200000,0.2611,1770053400000,0.2985602080702628,LOSS,-1.0134463129078204,0.000503701679304816
STXUSDT,SHORT,1773014400000,0.2503,1773153000000,0.26252231688275257,LOSS,-1.037762278141316,0.000461542529657806
STXUSDT,SHORT,1774670400000,0.2223,1776281400000,0.23857778151369158,LOSS,-1.0254821738803712,0.0004147932589185811
STXUSDT,SHORT,1780387200000,0.2266,1780537500000,0.20082910718168043,WIN,1.9701460834130304,0.0003846810422849234
STXUSDT,SHORT,1780632000000,0.1844,1784898000000,0.1427974266850972,WIN,1.9858436947506595,0.00029446936350191466
HYPEUSDT,LONG,1757260800000,47.579,1757391300000,52.76366892135024,WIN,1.9651636906944838,0.09030736509542692
HYPEUSDT,LONG,1758096000000,54.984,1758469500000,51.675183598571444,LOSS,-1.0290115604360943,0.09599392700198495
HYPEUSDT,SHORT,1763726400000,32.485,1773646200000,39.31477647637881,LOSS,-1.0094616807749897,0.06462116478403068
SHIBUSDT,SHORT,1645689600000,2.204e-05,1646142300000,2.810377291245392e-05,LOSS,-1.0074426613640326,4.513060837578772e-08
SHIBUSDT,SHORT,1646424000000,2.358e-05,1648427400000,2.5713387302933115e-05,LOSS,-1.0207953216882388,4.436447525009827e-08
SHIBUSDT,SHORT,1650988800000,2.307e-05,1652071500000,1.778162454406328e-05,WIN,1.9860957661872172,3.6765404414563e-08
SHIBUSDT,SHORT,1652126400000,1.491e-05,1709339400000,2.043083918666501e-05,LOSS,-1.0057614174875196,3.180785943583496e-08
SHIBUSDT,LONG,1709366400000,2.232e-05,1709603100000,4.4185119836239535e-05,WIN,1.994525505894603,5.985023482864529e-08
SHIBUSDT,LONG,1709611200000,4.382e-05,1713038400000,1.971455059056104e-05,LOSS,-1.0023723231892532,5.7185916621381894e-08
SHIBUSDT,LONG,1716926400000,2.636e-05,1717351200000,2.406581200164979e-05,LOSS,-1.0197820273106284,4.5383689639079624e-08
SHIBUSDT,SHORT,1722787200000,1.345e-05,1724436000000,1.5062651193103883e-05,LOSS,-1.015912745864553,2.566170860403003e-08
SHIBUSDT,LONG,1731196800000,2.05e-05,1731245400000,2.5330210581953974e-05,WIN,1.9829215630325778,4.124622348163838e-08
SHIBUSDT,LONG,1731369600000,2.789e-05,1734630300000,2.2192915833604795e-05,LOSS,-1.007912076134132,4.5075763667077476e-08
SHIBUSDT,SHORT,1741536000000,1.203e-05,1742936400000,1.3929480226603504e-05,LOSS,-1.0123001607348998,2.336391209998718e-08
SHIBUSDT,SHORT,1744012800000,1.046e-05,1744468200000,1.2582745705656486e-05,LOSS,-1.0097698446069017,2.073889568423176e-08
SHIBUSDT,SHORT,1750536000000,1.094e-05,1751235300000,1.195295567953708e-05,LOSS,-1.0203403397788686,2.060386270271896e-08
SHIBUSDT,SHORT,1757016000000,1.202e-05,1757300400000,1.2571918438076809e-05,LOSS,-1.0401016444659439,2.21328369779553e-08
SHIBUSDT,SHORT,1762243200000,8.94e-06,1770303600000,6.045737114298838e-06,WIN,1.990680470238609,1.3486584550290618e-08
SHIBUSDT,SHORT,1770825600000,5.81e-06,1770994800000,6.291339282954908e-06,LOSS,-1.0226270782547702,1.089130162251561e-08
SHIBUSDT,SHORT,1772395200000,5.52e-06,1773155700000,6.041606835270584e-06,LOSS,-1.0199490301305427,1.0405550473109885e-08
SHIBUSDT,SHORT,1780430400000,5.24e-06,1780685100000,4.451592124532428e-06,WIN,1.977873698368803,8.722275230503323e-09
SHIBUSDT,SHORT,1783972800000,4.14e-06,1784990700000,4.472328142258998e-06,LOSS,-1.0233238200682409,7.751161793661642e-09
PUMPUSDT,SHORT,1763568000000,0.002948,1763620200000,0.003280142371138254,LOSS,-1.0168764814416444,5.605394562498503e-06
PUMPUSDT,SHORT,1763827200000,0.002628,1764200700000,0.0029896646984974673,LOSS,-1.0139797181825922,5.055970561586786e-06
PUMPUSDT,SHORT,1766088000000,0.001838,1767546000000,0.0024012576723811073,LOSS,-1.0067738882997328,3.8154445566771725e-06
PUMPUSDT,SHORT,1771905600000,0.001782,1772330400000,0.001985840019752027,LOSS,-1.0166360697467842,3.3910967857806113e-06
PUMPUSDT,SHORT,1774915200000,0.001658,1775481300000,0.0017576453542096665,LOSS,-1.030850417184439,3.0741007478594142e-06
PUMPUSDT,SHORT,1782360000000,0.001279,1782631800000,0.0014887492656005682,LOSS,-1.0118761621489405,2.491016288893547e-06
ENAUSDT,LONG,1717459200000,1.027,1717783200000,0.8576261073165242,LOSS,-1.0100145148965372,0.001696197371363145
ENAUSDT,SHORT,1719201600000,0.558,1722709800000,0.3176145164242954,WIN,1.9934438221812432,0.0007880049876850814
ENAUSDT,SHORT,1724889600000,0.254,1726965900000,0.29326420591782376,LOSS,-1.0125443932114164,0.0004925456381672036
ENAUSDT,LONG,1733313600000,0.9053,1734301800000,1.2569572668675482,WIN,1.988932626212669,0.0019459612087271982
ENAUSDT,LONG,1734307200000,1.2518,1734676200000,0.9133603826693995,LOSS,-1.0057579312011282,0.0019487120323257723
ENAUSDT,SHORT,1740009600000,0.3968,1740140100000,0.4416587443763254,LOSS,-1.0168221793137349,0.000754621841687543
ENAUSDT,SHORT,1763712000000,0.2322,1764091800000,0.2824680431427778,LOSS,-1.009214826428023,0.0004632112924370657
ENAUSDT,SHORT,1766001600000,0.2041,1767365100000,0.23010065945562783,LOSS,-1.0150298416203192,0.0003907857936419415
ENAUSDT,SHORT,1768924800000,0.1844,1769712300000,0.15426562860973986,WIN,1.9797710703882165,0.00030479303887445686
